"","species","chemical","formula","iupac"
"9755","Amelanchier alnifolia","acy","C61H100O6","[(2S)-1-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9756","Amelanchier alnifolia","acy","C63H106O6","[(2S)-1-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9757","Amelanchier alnifolia","acy","C63H104O6","[(2S)-1-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9758","Amelanchier alnifolia","acy","C63H102O6","[(2S)-1-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9759","Amelanchier alnifolia","acy","C65H110O6","[(2R)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9760","Amelanchier alnifolia","acy","C65H106O6","[(2S)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9761","Amelanchier alnifolia","acy","C65H104O6","[(2S)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9762","Amelanchier alnifolia","acy","C61H100O6","[(2S)-1-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9763","Amelanchier alnifolia","acy","C61H98O6","[(2S)-1-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9764","Amelanchier alnifolia","acy","C63H102O6","[(2S)-1-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9765","Amelanchier alnifolia","acy","C63H100O6","[(2S)-1-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9766","Amelanchier alnifolia","acy","C65H104O6","[(2S)-2-[(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9767","Amelanchier alnifolia","acy","C65H102O6","[(2S)-1-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9768","Amelanchier alnifolia","acy","C61H108O5","[(2R)-1-[(Z)-octadec-11-enoyl]oxy-3-octadecoxypropan-2-yl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9769","Amelanchier alnifolia","acy","C61H102O6","1,3-bis[[(Z)-octadec-11-enoyl]oxy]propan-2-yl (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9770","Amelanchier alnifolia","acy","C61H102O6","[(2S)-1-[(Z)-octadec-9-enoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9771","Amelanchier alnifolia","acy","C63H106O6","[(2S)-1-[(Z)-icos-11-enoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9772","Amelanchier alnifolia","acy","C63H102O6","[(2S)-1-[(5Z,8Z,11Z)-icosa-5,8,11-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9773","Amelanchier alnifolia","acy","C65H110O6","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (Z)-docos-13-enoate"
"9774","Amelanchier alnifolia","acy","C67H114O6","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (Z)-tetracos-15-enoate"
"9775","Amelanchier alnifolia","acy","C61H100O6","[(2S)-1-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9776","Amelanchier alnifolia","acy","C61H98O6","[(2S)-1-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9777","Amelanchier alnifolia","acy","C63H104O6","[(2S)-1-[(11Z,14Z)-icosa-11,14-dienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9778","Amelanchier alnifolia","acy","C63H102O6","[(2S)-1-[(8Z,11Z,14Z)-icosa-8,11,14-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9779","Amelanchier alnifolia","acy","C63H100O6","[(2S)-1-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9780","Amelanchier alnifolia","acy","C65H108O6","[(2R)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9781","Amelanchier alnifolia","acy","C65H104O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9782","Amelanchier alnifolia","acy","C65H102O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9783","Amelanchier alnifolia","acy","C61H98O6","[(2S)-1-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9784","Amelanchier alnifolia","acy","C61H96O6","[(2S)-1-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9785","Amelanchier alnifolia","acy","C63H100O6","[(2S)-1-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9786","Amelanchier alnifolia","acy","C63H98O6","[(2S)-1-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9787","Amelanchier alnifolia","acy","C65H102O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9788","Amelanchier alnifolia","acy","C65H100O6","[(2S)-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoyl]oxy-3-[(Z)-octadec-11-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9789","Amelanchier alnifolia","acy","C61H106O5","[(2R)-1-[(Z)-octadec-11-enoyl]oxy-3-octadecoxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9790","Amelanchier alnifolia","acy","C57H108O5","[3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (Z)-octadec-11-enoate"
"9791","Amelanchier alnifolia","acy","C57H108O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (Z)-octadec-9-enoate"
"9792","Amelanchier alnifolia","acy","C59H112O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (Z)-icos-11-enoate"
"9793","Amelanchier alnifolia","acy","C59H108O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (5Z,8Z,11Z)-icosa-5,8,11-trienoate"
"9794","Amelanchier alnifolia","acy","C61H116O5","[(2R)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (Z)-docos-13-enoate"
"9795","Amelanchier alnifolia","acy","C63H120O5","[(2R)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (Z)-tetracos-15-enoate"
"9796","Amelanchier alnifolia","acy","C57H106O5","[(2S)-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-2-octadecoxypropyl] (Z)-octadec-11-enoate"
"9797","Amelanchier alnifolia","acy","C57H104O5","[(2S)-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-2-octadecoxypropyl] (Z)-octadec-11-enoate"
"9798","Amelanchier alnifolia","acy","C59H110O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (11Z,14Z)-icosa-11,14-dienoate"
"9799","Amelanchier alnifolia","acy","C59H108O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (8Z,11Z,14Z)-icosa-8,11,14-trienoate"
"9800","Amelanchier alnifolia","acy","C59H106O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
"9801","Amelanchier alnifolia","acy","C61H114O5","[(2R)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9802","Amelanchier alnifolia","acy","C61H110O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9803","Amelanchier alnifolia","acy","C61H108O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9804","Amelanchier alnifolia","acy","C57H104O5","[(2S)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-octadecoxypropyl] (Z)-octadec-11-enoate"
"9805","Amelanchier alnifolia","acy","C57H102O5","[(2S)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-octadecoxypropyl] (Z)-octadec-11-enoate"
"9806","Amelanchier alnifolia","acy","C59H106O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate"
"9807","Amelanchier alnifolia","acy","C59H104O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoate"
"9808","Amelanchier alnifolia","acy","C61H108O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9809","Amelanchier alnifolia","acy","C61H106O5","[(2S)-3-[(Z)-octadec-11-enoyl]oxy-2-octadecoxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9810","Amelanchier alnifolia","acy","C55H102O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (Z)-icos-11-enoate"
"9811","Amelanchier alnifolia","acy","C55H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (5Z,8Z,11Z)-icosa-5,8,11-trienoate"
"9812","Amelanchier alnifolia","acy","C57H106O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (Z)-docos-13-enoate"
"9813","Amelanchier alnifolia","acy","C59H110O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (Z)-tetracos-15-enoate"
"9814","Amelanchier alnifolia","acy","C53H94O6","[(2S)-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-2-tetradecanoyloxypropyl] (Z)-octadec-9-enoate"
"9815","Amelanchier alnifolia","acy","C55H100O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (11Z,14Z)-icosa-11,14-dienoate"
"9816","Amelanchier alnifolia","acy","C55H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (8Z,11Z,14Z)-icosa-8,11,14-trienoate"
"9817","Amelanchier alnifolia","acy","C57H104O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9818","Amelanchier alnifolia","acy","C57H100O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9819","Amelanchier alnifolia","acy","C57H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9820","Amelanchier alnifolia","acy","C53H94O6","[(2S)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-tetradecanoyloxypropyl] (Z)-octadec-9-enoate"
"9821","Amelanchier alnifolia","acy","C53H92O6","[(2S)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-tetradecanoyloxypropyl] (Z)-octadec-9-enoate"
"9822","Amelanchier alnifolia","acy","C55H96O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate"
"9823","Amelanchier alnifolia","acy","C55H94O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoate"
"9824","Amelanchier alnifolia","acy","C57H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9825","Amelanchier alnifolia","acy","C57H96O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-tetradecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9826","Amelanchier alnifolia","acy","C53H102O5","[(2R)-3-octadecoxy-2-tetradecanoyloxypropyl] (Z)-octadec-9-enoate"
"9827","Amelanchier alnifolia","acy","C54H100O6","[3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9828","Amelanchier alnifolia","acy","C56H104O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (Z)-icos-11-enoate"
"9829","Amelanchier alnifolia","acy","C56H100O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (5Z,8Z,11Z)-icosa-5,8,11-trienoate"
"9830","Amelanchier alnifolia","acy","C58H108O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (Z)-docos-13-enoate"
"9831","Amelanchier alnifolia","acy","C60H112O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (Z)-tetracos-15-enoate"
"9832","Amelanchier alnifolia","acy","C54H98O6","[(2S)-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9833","Amelanchier alnifolia","acy","C54H96O6","[(2S)-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9834","Amelanchier alnifolia","acy","C56H102O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (11Z,14Z)-icosa-11,14-dienoate"
"9835","Amelanchier alnifolia","acy","C56H100O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (8Z,11Z,14Z)-icosa-8,11,14-trienoate"
"9836","Amelanchier alnifolia","acy","C56H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
"9837","Amelanchier alnifolia","acy","C58H106O6","[(2R)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9838","Amelanchier alnifolia","acy","C58H102O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9839","Amelanchier alnifolia","acy","C58H100O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9840","Amelanchier alnifolia","acy","C54H96O6","[(2S)-3-[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9841","Amelanchier alnifolia","acy","C54H94O6","[(2S)-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9842","Amelanchier alnifolia","acy","C56H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate"
"9843","Amelanchier alnifolia","acy","C56H96O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoate"
"9844","Amelanchier alnifolia","acy","C58H100O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
"9845","Amelanchier alnifolia","acy","C58H98O6","[(2S)-3-[(Z)-octadec-9-enoyl]oxy-2-pentadecanoyloxypropyl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate"
"9846","Amelanchier alnifolia","acy","C54H104O5","[(2R)-3-octadecoxy-2-pentadecanoyloxypropyl] (Z)-octadec-9-enoate"
"9847","Amelanchier alnifolia","acy","C55H102O6","[2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-octadec-9-enoate"
"9848","Amelanchier alnifolia","acy","C57H106O6","[(2R)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-icos-11-enoate"
"9849","Amelanchier alnifolia","acy","C57H102O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (5Z,8Z,11Z)-icosa-5,8,11-trienoate"
"9850","Amelanchier alnifolia","acy","C59H110O6","[(2R)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-docos-13-enoate"
"9851","Amelanchier alnifolia","acy","C61H114O6","[(2R)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-tetracos-15-enoate"
"9852","Amelanchier alnifolia","acy","C55H100O6","[(2S)-2-hexadecanoyloxy-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropyl] (Z)-octadec-9-enoate"
"9853","Amelanchier alnifolia","acy","C55H98O6","[(2S)-2-hexadecanoyloxy-3-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxypropyl] (Z)-octadec-9-enoate"
"9854","Amelanchier alnifolia","acy","C57H102O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (8Z,11Z,14Z)-icosa-8,11,14-trienoate"
"9855","Amelanchier alnifolia","acy","C57H100O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
"9856","Amelanchier alnifolia","acy","C59H108O6","[(2R)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9857","Amelanchier alnifolia","acy","C59H104O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9858","Amelanchier alnifolia","acy","C59H102O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9859","Amelanchier alnifolia","acy","C55H96O6","[(2S)-2-hexadecanoyloxy-3-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxypropyl] (Z)-octadec-9-enoate"
"9860","Amelanchier alnifolia","acy","C57H100O6","[(2S)-2-hexadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate"
"9861","Amelanchier alnifolia","acy","C55H106O5","[(2R)-2-hexadecanoyloxy-3-octadecoxypropyl] (Z)-octadec-9-enoate"
"9862","Amelanchier alnifolia","acy","C57H106O6","1,3-bis[[(Z)-octadec-9-enoyl]oxy]propan-2-yl octadecanoate"
"9863","Amelanchier alnifolia","acy","C59H110O6","[(2R)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-icos-11-enoate"
"9864","Amelanchier alnifolia","acy","C59H106O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (5Z,8Z,11Z)-icosa-5,8,11-trienoate"
"9865","Amelanchier alnifolia","acy","C61H114O6","[(2R)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-docos-13-enoate"
"9866","Amelanchier alnifolia","acy","C63H118O6","[(2R)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (Z)-tetracos-15-enoate"
"9867","Amelanchier alnifolia","acy","C57H104O6","[(2S)-1-[(9Z,12Z)-octadeca-9,12-dienoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropan-2-yl] octadecanoate"
"9868","Amelanchier alnifolia","acy","C57H102O6","[(2S)-1-[(6Z,9Z,12Z)-octadeca-6,9,12-trienoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropan-2-yl] octadecanoate"
"9869","Amelanchier alnifolia","acy","C59H108O6","[(2R)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (11Z,14Z)-icosa-11,14-dienoate"
"9870","Amelanchier alnifolia","acy","C59H106O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (8Z,11Z,14Z)-icosa-8,11,14-trienoate"
"9871","Amelanchier alnifolia","acy","C59H104O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
"9872","Amelanchier alnifolia","acy","C61H112O6","[(2R)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (13Z,16Z)-docosa-13,16-dienoate"
"9873","Amelanchier alnifolia","acy","C61H108O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (7Z,10Z,13Z,16Z)-docosa-7,10,13,16-tetraenoate"
"9874","Amelanchier alnifolia","acy","C61H106O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate"
"9875","Amelanchier alnifolia","acy","C57H100O6","[(2S)-1-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyl]oxy-3-[(Z)-octadec-9-enoyl]oxypropan-2-yl] octadecanoate"
"9876","Amelanchier alnifolia","acy","C59H104O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoate"
"9877","Amelanchier alnifolia","acy","C59H102O6","[(2S)-2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoate"
"9878","Amelanchier alnifolia","acy","C61H106O6","[2-octadecanoyloxy-3-[(Z)-octadec-9-enoyl]oxypropyl] (7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoate"
